"","bottle","taxon","simple.N","simple.mean","simple.SD"
"6355","e03299","Oncorhynchus keta",3,0.00299024236701291,0.00517925170661137
"6356","e03299","Oncorhynchus kisutch",3,0,0
"6357","e03299","Oncorhynchus nerka",3,0,0
"6358","e03299","Oncorhynchus tshawytscha",3,0,0
"6359","e03299","Ophiodon elongatus",3,0,0
"6360","e03299","Oxylebius pictus",3,0,0
"6361","e03299","Pholis laeta",3,0.0556095365974744,0.0327289655771158
"6362","e03299","Phytichthys chirus",3,0,0
"6363","e03299","Pleuronectidae 1",3,0.00836528902144582,0.0144891056051423
"6364","e03299","Pleuronectidae 2",3,0,0
"6365","e03299","Pleuronectidae 3",3,0,0
"6366","e03299","Pleuronichthys coenosus",3,0,0
"6367","e03299","Podothecus accipenserinus",3,0,0
"6368","e03299","Rhamphocottus richardsonii",3,0,0
"6369","e03299","Rhinogobiops nicholsii",3,0,0
"6370","e03299","Ronquilus jordani",3,0,0
"6371","e03299","Salvelinus",3,0,0
"6372","e03299","Scorpaenichthys marmoratus",3,0,0
"6373","e03299","Sebastes 1",3,0.00516476322106641,0.00894563230795012
"6374","e03299","Sebastes 2",3,0,0
"6375","e03299","Sebastes 3",3,0,0
"6376","e03299","Sebastes entomelas",3,0,0
"6377","e03299","Sebastes nigrocinctus",3,0,0
"6378","e03299","Sebastolobus",3,0,0
"6379","e03299","Stichaeidae",3,0,0
"6380","e03299","Stichaeus punctatus",3,0,0
"6381","e03299","Synchirus gilli",3,0,0
"6382","e03299","Syngnathus leptorhynchus",3,0.00538299265294246,0.00932361677166632
"6383","e03299","Xiphister",3,0,0
"6384","e03299","Zaprora silenus",3,0,0
"6385","e03301","Agonopsis vulsa",3,0,0
"6386","e03301","Ammodytes personatus",3,0,0
"6387","e03301","Anoplarchus",3,0,0
"6388","e03301","Anoplopoma fimbria",3,0,0
"6389","e03301","Apodichthys flavidus",3,0,0
"6390","e03301","Artedius fenestralis",3,0,0
"6391","e03301","Artedius harringtoni",3,0,0
"6392","e03301","Artedius lateralis",3,0,0
"6393","e03301","Aulorhynchus flavidus",3,0,0
"6394","e03301","Blepsias bilobus",3,0,0
"6395","e03301","Blepsias cirrhosus",3,0,0
"6396","e03301","Brachyistius frenatus",3,0,0
"6397","e03301","Chitonotus pugetensis",3,0,0
"6398","e03301","Citharichthys sordidus",3,0,0
"6399","e03301","Citharichthys stigmaeus",3,0,0
"6400","e03301","Clinocottus acuticeps",3,0,0
"6401","e03301","Clinocottus embryum",3,0,0
"6402","e03301","Clupea pallasii",3,0.299406324284722,0.084628855778253
"6403","e03301","Cottidae",3,0,0
"6404","e03301","Cottus",3,0,0
"6405","e03301","Cryptacanthodes giganteus",3,0,0
"6406","e03301","Cymatogaster aggregata",3,0.105421455300883,0.103532094479835
"6407","e03301","Embiotoca lateralis",3,0,0
"6408","e03301","Enophrys bison",3,0,0
"6409","e03301","Gadus",3,0,0
"6410","e03301","Gasterosteus aculeatus",3,0.421659822383542,0.0222031082419512
"6411","e03301","Gobiesox maeandricus",3,0,0
"6412","e03301","Hemilepidotus hemilepidotus",3,0,0
"6413","e03301","Hexagrammos",3,0,0
"6414","e03301","Hexagrammos decagrammus",3,0,0
"6415","e03301","Hippoglossus stenolepis",3,0,0
"6416","e03301","Hypomesus",3,0,0
"6417","e03301","Lepidogobius lepidus",3,0,0
"6418","e03301","Lepidopsetta",3,0.0308661253383302,0.053461697318777
"6419","e03301","Leptocottus armatus",3,0,0
"6420","e03301","Liparis mucosus",3,0,0
"6421","e03301","Lumpenus sagitta",3,0,0
"6422","e03301","Microgadus proximus",3,0,0
"6423","e03301","Micropterus",3,0,0
"6424","e03301","Myoxocephalus",3,0,0
"6425","e03301","Nautichthys oculofasciatus",3,0,0
"6426","e03301","Oligocottus maculosus",3,0,0
"6427","e03301","Oligocottus snyderi",3,0,0
"6428","e03301","Oncorhynchus",3,0.0139579603474571,0.0241758964918274
"6429","e03301","Oncorhynchus clarkii",3,0,0
"6430","e03301","Oncorhynchus gorbuscha",3,0,0
"6431","e03301","Oncorhynchus keta",3,0,0
"6432","e03301","Oncorhynchus kisutch",3,0.0632417239225484,0.109537878992098
"6433","e03301","Oncorhynchus nerka",3,0,0
"6434","e03301","Oncorhynchus tshawytscha",3,0,0
"6435","e03301","Ophiodon elongatus",3,0,0
"6436","e03301","Oxylebius pictus",3,0,0
"6437","e03301","Pholis laeta",3,0,0
"6438","e03301","Phytichthys chirus",3,0,0
"6439","e03301","Pleuronectidae 1",3,0,0
"6440","e03301","Pleuronectidae 2",3,0,0
"6441","e03301","Pleuronectidae 3",3,0.0151846694516279,0.0263006189863585
"6442","e03301","Pleuronichthys coenosus",3,0,0
"6443","e03301","Podothecus accipenserinus",3,0,0
"6444","e03301","Rhamphocottus richardsonii",3,0,0
"6445","e03301","Rhinogobiops nicholsii",3,0,0
"6446","e03301","Ronquilus jordani",3,0,0
"6447","e03301","Salvelinus",3,0,0
"6448","e03301","Scorpaenichthys marmoratus",3,0,0
"6449","e03301","Sebastes 1",3,0,0
"6450","e03301","Sebastes 2",3,0.0502619189708905,0.0870561973434924
"6451","e03301","Sebastes 3",3,0,0
"6452","e03301","Sebastes entomelas",3,0,0
"6453","e03301","Sebastes nigrocinctus",3,0,0
"6454","e03301","Sebastolobus",3,0,0
"6455","e03301","Stichaeidae",3,0,0
"6456","e03301","Stichaeus punctatus",3,0,0
"6457","e03301","Synchirus gilli",3,0,0
"6458","e03301","Syngnathus leptorhynchus",3,0,0
"6459","e03301","Xiphister",3,0,0
"6460","e03301","Zaprora silenus",3,0,0
"6461","e03302","Agonopsis vulsa",3,0,0
"6462","e03302","Ammodytes personatus",3,0,0
"6463","e03302","Anoplarchus",3,0,0
"6464","e03302","Anoplopoma fimbria",3,0,0
"6465","e03302","Apodichthys flavidus",3,0,0
"6466","e03302","Artedius fenestralis",3,0,0
"6467","e03302","Artedius harringtoni",3,0,0
"6468","e03302","Artedius lateralis",3,0,0
"6469","e03302","Aulorhynchus flavidus",3,0,0
"6470","e03302","Blepsias bilobus",3,0,0
"6471","e03302","Blepsias cirrhosus",3,0,0
"6472","e03302","Brachyistius frenatus",3,0,0
"6473","e03302","Chitonotus pugetensis",3,0,0
"6474","e03302","Citharichthys sordidus",3,0,0
"6475","e03302","Citharichthys stigmaeus",3,0.0291584831545551,0.0505039742953306
"6476","e03302","Clinocottus acuticeps",3,0,0
"6477","e03302","Clinocottus embryum",3,0,0
"6478","e03302","Clupea pallasii",3,0.0896276325226489,0.154978008308301
"6479","e03302","Cottidae",3,0.00221584327944805,0.00383795314161407
"6480","e03302","Cottus",3,0.032582968222793,0.0564353564232796
"6481","e03302","Cryptacanthodes giganteus",3,0,0
"6482","e03302","Cymatogaster aggregata",3,0.259272091856034,0.173156672559825
"6483","e03302","Embiotoca lateralis",3,0,0
"6484","e03302","Enophrys bison",3,0,0
"6485","e03302","Gadus",3,0,0
"6486","e03302","Gasterosteus aculeatus",3,0.318433321043107,0.113339399779306
"6487","e03302","Gobiesox maeandricus",3,0,0
"6488","e03302","Hemilepidotus hemilepidotus",3,0,0
"6489","e03302","Hexagrammos",3,0,0
"6490","e03302","Hexagrammos decagrammus",3,0,0
"6491","e03302","Hippoglossus stenolepis",3,0,0
"6492","e03302","Hypomesus",3,0,0
"6493","e03302","Lepidogobius lepidus",3,0,0
"6494","e03302","Lepidopsetta",3,0,0
"6495","e03302","Leptocottus armatus",3,0.0659716976381125,0.114266332170783
"6496","e03302","Liparis mucosus",3,0,0
"6497","e03302","Lumpenus sagitta",3,0.0764228872816052,0.0674895020675751
"6498","e03302","Microgadus proximus",3,0,0
"6499","e03302","Micropterus",3,0,0
"6500","e03302","Myoxocephalus",3,0,0
"6501","e03302","Nautichthys oculofasciatus",3,0,0
"6502","e03302","Oligocottus maculosus",3,0,0
"6503","e03302","Oligocottus snyderi",3,0,0
"6504","e03302","Oncorhynchus",3,0,0
"6505","e03302","Oncorhynchus clarkii",3,0,0
"6506","e03302","Oncorhynchus gorbuscha",3,0,0
"6507","e03302","Oncorhynchus keta",3,0.0299328039095907,0.0518451371844074
"6508","e03302","Oncorhynchus kisutch",3,0,0
"6509","e03302","Oncorhynchus nerka",3,0,0
"6510","e03302","Oncorhynchus tshawytscha",3,0,0
"6511","e03302","Ophiodon elongatus",3,0,0
"6512","e03302","Oxylebius pictus",3,0,0
"6513","e03302","Pholis laeta",3,0.0480553858684586,0.0832343699014977
"6514","e03302","Phytichthys chirus",3,0,0
"6515","e03302","Pleuronectidae 1",3,0,0
"6516","e03302","Pleuronectidae 2",3,0,0
"6517","e03302","Pleuronectidae 3",3,0,0
"6518","e03302","Pleuronichthys coenosus",3,0,0
"6519","e03302","Podothecus accipenserinus",3,0,0
"6520","e03302","Rhamphocottus richardsonii",3,0,0
"6521","e03302","Rhinogobiops nicholsii",3,0,0
"6522","e03302","Ronquilus jordani",3,0,0
"6523","e03302","Salvelinus",3,0,0
"6524","e03302","Scorpaenichthys marmoratus",3,0,0
"6525","e03302","Sebastes 1",3,0,0
"6526","e03302","Sebastes 2",3,0,0
"6527","e03302","Sebastes 3",3,0,0
"6528","e03302","Sebastes entomelas",3,0,0
"6529","e03302","Sebastes nigrocinctus",3,0,0
"6530","e03302","Sebastolobus",3,0,0
"6531","e03302","Stichaeidae",3,0,0
"6532","e03302","Stichaeus punctatus",3,0,0
"6533","e03302","Synchirus gilli",3,0,0
"6534","e03302","Syngnathus leptorhynchus",3,0.0483268852236476,0.0837046205789073
"6535","e03302","Xiphister",3,0,0
"6536","e03302","Zaprora silenus",3,0,0
"6537","e03303","Agonopsis vulsa",3,0,0
"6538","e03303","Ammodytes personatus",3,0,0
"6539","e03303","Anoplarchus",3,0,0
"6540","e03303","Anoplopoma fimbria",3,0,0
"6541","e03303","Apodichthys flavidus",3,0,0
"6542","e03303","Artedius fenestralis",3,0,0
"6543","e03303","Artedius harringtoni",3,0,0
"6544","e03303","Artedius lateralis",3,0,0
"6545","e03303","Aulorhynchus flavidus",3,0,0
"6546","e03303","Blepsias bilobus",3,0,0
"6547","e03303","Blepsias cirrhosus",3,0,0
"6548","e03303","Brachyistius frenatus",3,0,0
"6549","e03303","Chitonotus pugetensis",3,0,0
"6550","e03303","Citharichthys sordidus",3,0,0
"6551","e03303","Citharichthys stigmaeus",3,0,0
"6552","e03303","Clinocottus acuticeps",3,0,0
"6553","e03303","Clinocottus embryum",3,0,0
"6554","e03303","Clupea pallasii",3,0.275894510405861,0.0850404486862328
"6555","e03303","Cottidae",3,0,0
"6556","e03303","Cottus",3,0,0
"6557","e03303","Cryptacanthodes giganteus",3,0,0
"6558","e03303","Cymatogaster aggregata",3,0.241022807554071,0.170070127098556
"6559","e03303","Embiotoca lateralis",3,0,0
"6560","e03303","Enophrys bison",3,0,0
"6561","e03303","Gadus",3,0,0
"6562","e03303","Gasterosteus aculeatus",3,0.257877510832655,0.0722401090962556
"6563","e03303","Gobiesox maeandricus",3,0,0
"6564","e03303","Hemilepidotus hemilepidotus",3,0,0
"6565","e03303","Hexagrammos",3,0,0
"6566","e03303","Hexagrammos decagrammus",3,0,0
"6567","e03303","Hippoglossus stenolepis",3,0,0
"6568","e03303","Hypomesus",3,0.037451785492099,0.0648683953064865
"6569","e03303","Lepidogobius lepidus",3,0,0
"6570","e03303","Lepidopsetta",3,0,0
"6571","e03303","Leptocottus armatus",3,0.0352811229031061,0.0305545238995761
"6572","e03303","Liparis mucosus",3,0,0
"6573","e03303","Lumpenus sagitta",3,0.0228552222502311,0.0395864061556789
"6574","e03303","Microgadus proximus",3,0,0
"6575","e03303","Micropterus",3,0,0
"6576","e03303","Myoxocephalus",3,0,0
"6577","e03303","Nautichthys oculofasciatus",3,0,0
"6578","e03303","Oligocottus maculosus",3,0,0
"6579","e03303","Oligocottus snyderi",3,0,0
"6580","e03303","Oncorhynchus",3,0,0
"6581","e03303","Oncorhynchus clarkii",3,0,0
"6582","e03303","Oncorhynchus gorbuscha",3,0,0
"6583","e03303","Oncorhynchus keta",3,0,0
"6584","e03303","Oncorhynchus kisutch",3,0,0
"6585","e03303","Oncorhynchus nerka",3,0,0
"6586","e03303","Oncorhynchus tshawytscha",3,0,0
"6587","e03303","Ophiodon elongatus",3,0,0
"6588","e03303","Oxylebius pictus",3,0,0
"6589","e03303","Pholis laeta",3,0.129617040561976,0.224503299780058
"6590","e03303","Phytichthys chirus",3,0,0
"6591","e03303","Pleuronectidae 1",3,0,0
"6592","e03303","Pleuronectidae 2",3,0,0
"6593","e03303","Pleuronectidae 3",3,0,0
"6594","e03303","Pleuronichthys coenosus",3,0,0
"6595","e03303","Podothecus accipenserinus",3,0,0
"6596","e03303","Rhamphocottus richardsonii",3,0,0
"6597","e03303","Rhinogobiops nicholsii",3,0,0
"6598","e03303","Ronquilus jordani",3,0,0
"6599","e03303","Salvelinus",3,0,0
"6600","e03303","Scorpaenichthys marmoratus",3,0,0
"6601","e03303","Sebastes 1",3,0,0
"6602","e03303","Sebastes 2",3,0,0
"6603","e03303","Sebastes 3",3,0,0
"6604","e03303","Sebastes entomelas",3,0,0
"6605","e03303","Sebastes nigrocinctus",3,0,0
"6606","e03303","Sebastolobus",3,0,0
"6607","e03303","Stichaeidae",3,0,0
"6608","e03303","Stichaeus punctatus",3,0,0
"6609","e03303","Synchirus gilli",3,0,0
"6610","e03303","Syngnathus leptorhynchus",3,0,0
"6611","e03303","Xiphister",3,0,0
"6612","e03303","Zaprora silenus",3,0,0
"6613","e03305","Agonopsis vulsa",1,0,NA
"6614","e03305","Ammodytes personatus",1,0,NA
"6615","e03305","Anoplarchus",1,0,NA
"6616","e03305","Anoplopoma fimbria",1,0,NA
"6617","e03305","Apodichthys flavidus",1,0,NA
"6618","e03305","Artedius fenestralis",1,0,NA
"6619","e03305","Artedius harringtoni",1,0,NA
"6620","e03305","Artedius lateralis",1,0,NA
"6621","e03305","Aulorhynchus flavidus",1,0,NA
"6622","e03305","Blepsias bilobus",1,0,NA
"6623","e03305","Blepsias cirrhosus",1,0,NA
"6624","e03305","Brachyistius frenatus",1,0,NA
"6625","e03305","Chitonotus pugetensis",1,0,NA
"6626","e03305","Citharichthys sordidus",1,0,NA
"6627","e03305","Citharichthys stigmaeus",1,0.180247945396295,NA
"6628","e03305","Clinocottus acuticeps",1,0,NA
"6629","e03305","Clinocottus embryum",1,0,NA
"6630","e03305","Clupea pallasii",1,0,NA
"6631","e03305","Cottidae",1,0,NA
"6632","e03305","Cottus",1,0,NA
"6633","e03305","Cryptacanthodes giganteus",1,0,NA
"6634","e03305","Cymatogaster aggregata",1,0,NA
"6635","e03305","Embiotoca lateralis",1,0,NA
"6636","e03305","Enophrys bison",1,0,NA
"6637","e03305","Gadus",1,0,NA
"6638","e03305","Gasterosteus aculeatus",1,0.501741189580722,NA
"6639","e03305","Gobiesox maeandricus",1,0,NA
"6640","e03305","Hemilepidotus hemilepidotus",1,0,NA
"6641","e03305","Hexagrammos",1,0,NA
"6642","e03305","Hexagrammos decagrammus",1,0,NA
"6643","e03305","Hippoglossus stenolepis",1,0,NA
"6644","e03305","Hypomesus",1,0,NA
"6645","e03305","Lepidogobius lepidus",1,0,NA
"6646","e03305","Lepidopsetta",1,0,NA
"6647","e03305","Leptocottus armatus",1,0.317732274690068,NA
"6648","e03305","Liparis mucosus",1,0,NA
"6649","e03305","Lumpenus sagitta",1,0,NA
"6650","e03305","Microgadus proximus",1,0,NA
"6651","e03305","Micropterus",1,0,NA
"6652","e03305","Myoxocephalus",1,0,NA
"6653","e03305","Nautichthys oculofasciatus",1,0,NA
"6654","e03305","Oligocottus maculosus",1,0,NA
"6655","e03305","Oligocottus snyderi",1,0,NA
"6656","e03305","Oncorhynchus",1,0,NA
"6657","e03305","Oncorhynchus clarkii",1,0,NA
"6658","e03305","Oncorhynchus gorbuscha",1,0,NA
"6659","e03305","Oncorhynchus keta",1,0.000278590332915448,NA
"6660","e03305","Oncorhynchus kisutch",1,0,NA
"6661","e03305","Oncorhynchus nerka",1,0,NA
"6662","e03305","Oncorhynchus tshawytscha",1,0,NA
"6663","e03305","Ophiodon elongatus",1,0,NA
"6664","e03305","Oxylebius pictus",1,0,NA
"6665","e03305","Pholis laeta",1,0,NA
"6666","e03305","Phytichthys chirus",1,0,NA
"6667","e03305","Pleuronectidae 1",1,0,NA
"6668","e03305","Pleuronectidae 2",1,0,NA
"6669","e03305","Pleuronectidae 3",1,0,NA
"6670","e03305","Pleuronichthys coenosus",1,0,NA
"6671","e03305","Podothecus accipenserinus",1,0,NA
"6672","e03305","Rhamphocottus richardsonii",1,0,NA
"6673","e03305","Rhinogobiops nicholsii",1,0,NA
"6674","e03305","Ronquilus jordani",1,0,NA
"6675","e03305","Salvelinus",1,0,NA
"6676","e03305","Scorpaenichthys marmoratus",1,0,NA
"6677","e03305","Sebastes 1",1,0,NA
"6678","e03305","Sebastes 2",1,0,NA
"6679","e03305","Sebastes 3",1,0,NA
"6680","e03305","Sebastes entomelas",1,0,NA
"6681","e03305","Sebastes nigrocinctus",1,0,NA
"6682","e03305","Sebastolobus",1,0,NA
"6683","e03305","Stichaeidae",1,0,NA
"6684","e03305","Stichaeus punctatus",1,0,NA
"6685","e03305","Synchirus gilli",1,0,NA
"6686","e03305","Syngnathus leptorhynchus",1,0,NA
"6687","e03305","Xiphister",1,0,NA
"6688","e03305","Zaprora silenus",1,0,NA
"6689","e03306","Agonopsis vulsa",3,0,0
"6690","e03306","Ammodytes personatus",3,0,0
"6691","e03306","Anoplarchus",3,0,0
"6692","e03306","Anoplopoma fimbria",3,0,0
"6693","e03306","Apodichthys flavidus",3,0,0
"6694","e03306","Artedius fenestralis",3,0,0
"6695","e03306","Artedius harringtoni",3,0,0
"6696","e03306","Artedius lateralis",3,0,0
"6697","e03306","Aulorhynchus flavidus",3,0,0
"6698","e03306","Blepsias bilobus",3,0.033221850613155,0.0575419331834476
"6699","e03306","Blepsias cirrhosus",3,0,0
"6700","e03306","Brachyistius frenatus",3,0,0
"6701","e03306","Chitonotus pugetensis",3,0,0
"6702","e03306","Citharichthys sordidus",3,0,0
"6703","e03306","Citharichthys stigmaeus",3,0.0149386845039019,0.025874560559
"6704","e03306","Clinocottus acuticeps",3,0.024647619047619,0.0426909284760786
"6705","e03306","Clinocottus embryum",3,0,0
"6706","e03306","Clupea pallasii",3,0,0
"6707","e03306","Cottidae",3,0,0
"6708","e03306","Cottus",3,0,0
"6709","e03306","Cryptacanthodes giganteus",3,0,0
"6710","e03306","Cymatogaster aggregata",3,0.102743366778149,0.0997486955508989
"6711","e03306","Embiotoca lateralis",3,0,0
"6712","e03306","Enophrys bison",3,0,0
"6713","e03306","Gadus",3,0,0
"6714","e03306","Gasterosteus aculeatus",3,0.548724502270314,0.0947206378864331
"6715","e03306","Gobiesox maeandricus",3,0,0
"6716","e03306","Hemilepidotus hemilepidotus",3,0,0
"6717","e03306","Hexagrammos",3,0,0
"6718","e03306","Hexagrammos decagrammus",3,0,0
"6719","e03306","Hippoglossus stenolepis",3,0,0
"6720","e03306","Hypomesus",3,0,0
"6721","e03306","Lepidogobius lepidus",3,0,0
"6722","e03306","Lepidopsetta",3,0,0
"6723","e03306","Leptocottus armatus",3,0.0140468227424749,0.0243298106748805
"6724","e03306","Liparis mucosus",3,0,0
"6725","e03306","Lumpenus sagitta",3,0.104598772624874,0.181170388595626
"6726","e03306","Microgadus proximus",3,0,0
"6727","e03306","Micropterus",3,0,0
"6728","e03306","Myoxocephalus",3,0,0
"6729","e03306","Nautichthys oculofasciatus",3,0,0
"6730","e03306","Oligocottus maculosus",3,0,0
"6731","e03306","Oligocottus snyderi",3,0,0
"6732","e03306","Oncorhynchus",3,0,0
"6733","e03306","Oncorhynchus clarkii",3,0,0
"6734","e03306","Oncorhynchus gorbuscha",3,0,0
"6735","e03306","Oncorhynchus keta",3,0,0
"6736","e03306","Oncorhynchus kisutch",3,0,0
"6737","e03306","Oncorhynchus nerka",3,0,0
"6738","e03306","Oncorhynchus tshawytscha",3,0.0240037287345607,0.0415756777393601
"6739","e03306","Ophiodon elongatus",3,0,0
"6740","e03306","Oxylebius pictus",3,0,0
"6741","e03306","Pholis laeta",3,0.133074652684951,0.0351322716517617
"6742","e03306","Phytichthys chirus",3,0,0
"6743","e03306","Pleuronectidae 1",3,0,0
"6744","e03306","Pleuronectidae 2",3,0,0
"6745","e03306","Pleuronectidae 3",3,0,0
"6746","e03306","Pleuronichthys coenosus",3,0,0
"6747","e03306","Podothecus accipenserinus",3,0,0
"6748","e03306","Rhamphocottus richardsonii",3,0,0
"6749","e03306","Rhinogobiops nicholsii",3,0,0
"6750","e03306","Ronquilus jordani",3,0,0
"6751","e03306","Salvelinus",3,0,0
"6752","e03306","Scorpaenichthys marmoratus",3,0,0
"6753","e03306","Sebastes 1",3,0,0
"6754","e03306","Sebastes 2",3,0,0
"6755","e03306","Sebastes 3",3,0,0
"6756","e03306","Sebastes entomelas",3,0,0
"6757","e03306","Sebastes nigrocinctus",3,0,0
"6758","e03306","Sebastolobus",3,0,0
"6759","e03306","Stichaeidae",3,0,0
"6760","e03306","Stichaeus punctatus",3,0,0
"6761","e03306","Synchirus gilli",3,0,0
"6762","e03306","Syngnathus leptorhynchus",3,0,0
"6763","e03306","Xiphister",3,0,0
"6764","e03306","Zaprora silenus",3,0,0
"6765","e03307","Agonopsis vulsa",3,0,0
"6766","e03307","Ammodytes personatus",3,0,0
"6767","e03307","Anoplarchus",3,0.0220282548633771,0.0377944849589373
"6768","e03307","Anoplopoma fimbria",3,0,0
"6769","e03307","Apodichthys flavidus",3,0,0
"6770","e03307","Artedius fenestralis",3,0.0056371869512984,0.00976389421141313
"6771","e03307","Artedius harringtoni",3,0,0
"6772","e03307","Artedius lateralis",3,0,0
"6773","e03307","Aulorhynchus flavidus",3,0,0
"6774","e03307","Blepsias bilobus",3,0,0
"6775","e03307","Blepsias cirrhosus",3,0,0
"6776","e03307","Brachyistius frenatus",3,0,0
"6777","e03307","Chitonotus pugetensis",3,0,0
"6778","e03307","Citharichthys sordidus",3,0,0
"6779","e03307","Citharichthys stigmaeus",3,0.0272017766558944,0.0463114025907589
"6780","e03307","Clinocottus acuticeps",3,0,0
"6781","e03307","Clinocottus embryum",3,0,0
"6782","e03307","Clupea pallasii",3,0.00059142269524369,0.000697248402681014
"6783","e03307","Cottidae",3,0.000138619351261436,0.000240095759297044
"6784","e03307","Cottus",3,4.62064504204787e-05,8.00319197656814e-05
"6785","e03307","Cryptacanthodes giganteus",3,0,0
"6786","e03307","Cymatogaster aggregata",3,0.159380128847301,0.0920372979410561
"6787","e03307","Embiotoca lateralis",3,0,0
"6788","e03307","Enophrys bison",3,5.09061290979434e-05,8.81720020142984e-05
"6789","e03307","Gadus",3,0,0
"6790","e03307","Gasterosteus aculeatus",3,0.656371203732023,0.154637298969052
"6791","e03307","Gobiesox maeandricus",3,0,0
"6792","e03307","Hemilepidotus hemilepidotus",3,0,0
"6793","e03307","Hexagrammos",3,0,0
"6794","e03307","Hexagrammos decagrammus",3,0,0
"6795","e03307","Hippoglossus stenolepis",3,0,0
"6796","e03307","Hypomesus",3,0,0
"6797","e03307","Lepidogobius lepidus",3,0,0
"6798","e03307","Lepidopsetta",3,0.0221328897514093,0.0383352895677614
"6799","e03307","Leptocottus armatus",3,0.0418630440809537,0.0725089193077074
"6800","e03307","Liparis mucosus",3,0,0
"6801","e03307","Lumpenus sagitta",3,0.0367896756632154,0.0319584658116658
"6802","e03307","Microgadus proximus",3,0,0
"6803","e03307","Micropterus",3,0,0
"6804","e03307","Myoxocephalus",3,8.26377985290472e-05,0.00014313286567795
"6805","e03307","Nautichthys oculofasciatus",3,0,0
"6806","e03307","Oligocottus maculosus",3,0.000148018708616365,0.000152935171744902
"6807","e03307","Oligocottus snyderi",3,0,0
"6808","e03307","Oncorhynchus",3,0,0
"6809","e03307","Oncorhynchus clarkii",3,0,0
"6810","e03307","Oncorhynchus gorbuscha",3,0,0
"6811","e03307","Oncorhynchus keta",3,0,0
"6812","e03307","Oncorhynchus kisutch",3,0,0
"6813","e03307","Oncorhynchus nerka",3,0,0
"6814","e03307","Oncorhynchus tshawytscha",3,0,0
"6815","e03307","Ophiodon elongatus",3,0,0
"6816","e03307","Oxylebius pictus",3,0,0
"6817","e03307","Pholis laeta",3,0.0275380283213584,0.0288686374633387
"6818","e03307","Phytichthys chirus",3,0,0
"6819","e03307","Pleuronectidae 1",3,0,0
"6820","e03307","Pleuronectidae 2",3,0,0
"6821","e03307","Pleuronectidae 3",3,0,0
"6822","e03307","Pleuronichthys coenosus",3,0,0
"6823","e03307","Podothecus accipenserinus",3,0,0
"6824","e03307","Rhamphocottus richardsonii",3,0,0
"6825","e03307","Rhinogobiops nicholsii",3,0,0
"6826","e03307","Ronquilus jordani",3,0,0
"6827","e03307","Salvelinus",3,0,0
"6828","e03307","Scorpaenichthys marmoratus",3,0,0
"6829","e03307","Sebastes 1",3,0,0
"6830","e03307","Sebastes 2",3,0,0
"6831","e03307","Sebastes 3",3,0,0
"6832","e03307","Sebastes entomelas",3,0,0
"6833","e03307","Sebastes nigrocinctus",3,0,0
"6834","e03307","Sebastolobus",3,0,0
"6835","e03307","Stichaeidae",3,0,0
"6836","e03307","Stichaeus punctatus",3,0,0
"6837","e03307","Synchirus gilli",3,0,0
"6838","e03307","Syngnathus leptorhynchus",3,0,0
"6839","e03307","Xiphister",3,0,0
"6840","e03307","Zaprora silenus",3,0,0
"6841","e03309","Agonopsis vulsa",3,0,0
"6842","e03309","Ammodytes personatus",3,0,0
"6843","e03309","Anoplarchus",3,0,0
"6844","e03309","Anoplopoma fimbria",3,0,0
"6845","e03309","Apodichthys flavidus",3,0,0
"6846","e03309","Artedius fenestralis",3,0,0
"6847","e03309","Artedius harringtoni",3,0,0
"6848","e03309","Artedius lateralis",3,0,0
"6849","e03309","Aulorhynchus flavidus",3,0,0
"6850","e03309","Blepsias bilobus",3,0,0
"6851","e03309","Blepsias cirrhosus",3,0,0
"6852","e03309","Brachyistius frenatus",3,0,0
"6853","e03309","Chitonotus pugetensis",3,0,0
"6854","e03309","Citharichthys sordidus",3,0,0
"6855","e03309","Citharichthys stigmaeus",3,0,0
"6856","e03309","Clinocottus acuticeps",3,0,0
"6857","e03309","Clinocottus embryum",3,0,0
"6858","e03309","Clupea pallasii",3,0.162810048875456,0.11291044259738
"6859","e03309","Cottidae",3,0.00133333053269157,0.00195779649719783
"6860","e03309","Cottus",3,0.131454895353837,0.123250523956252
"6861","e03309","Cryptacanthodes giganteus",3,0,0
"6862","e03309","Cymatogaster aggregata",3,0.212401100625594,0.130177693033269
"6863","e03309","Embiotoca lateralis",3,0,0
"6864","e03309","Enophrys bison",3,0,0
"6865","e03309","Gadus",3,0,0
"6866","e03309","Gasterosteus aculeatus",3,0.288999798996854,0.11772105905478
"6867","e03309","Gobiesox maeandricus",3,0,0
"6868","e03309","Hemilepidotus hemilepidotus",3,0,0
"6869","e03309","Hexagrammos",3,0,0
"6870","e03309","Hexagrammos decagrammus",3,0,0
"6871","e03309","Hippoglossus stenolepis",3,0,0
"6872","e03309","Hypomesus",3,0,0
"6873","e03309","Lepidogobius lepidus",3,0,0
"6874","e03309","Lepidopsetta",3,0,0
"6875","e03309","Leptocottus armatus",3,0.0360457598858778,0.0319504481833588
"6876","e03309","Liparis mucosus",3,0,0
"6877","e03309","Lumpenus sagitta",3,0.035714540207361,0.0350857559739268
"6878","e03309","Microgadus proximus",3,0,0
"6879","e03309","Micropterus",3,0,0
"6880","e03309","Myoxocephalus",3,0,0
"6881","e03309","Nautichthys oculofasciatus",3,0,0
"6882","e03309","Oligocottus maculosus",3,0,0
"6883","e03309","Oligocottus snyderi",3,0,0
"6884","e03309","Oncorhynchus",3,0,0
