"","bay_year","name","value","bay_year2","intx","habitat","type","place_name","date","julian","latitude","longitude","year"
"8545","HALI_A_2022","Apodichthys flavidus",0.00180831826401447,"HALI_A_2022","mixed_seine","mixed","seine","Halibut Nose",2022-07-26,207,55.216791,-132.969439,2022
"8546","HALI_A_2022","Artedius spp.",0.249547920433996,"HALI_A_2022","mixed_seine","mixed","seine","Halibut Nose",2022-07-26,207,55.216791,-132.969439,2022
"8547","HALI_A_2022","Aulorhynchus flavidus",0.0108499095840868,"HALI_A_2022","mixed_seine","mixed","seine","Halibut Nose",2022-07-26,207,55.216791,-132.969439,2022
"8548","HALI_A_2022","Blepsias bilobus",0,"HALI_A_2022","mixed_seine","mixed","seine","Halibut Nose",2022-07-26,207,55.216791,-132.969439,2022
"8549","HALI_A_2022","Blepsias cirrhosus",0.00180831826401447,"HALI_A_2022","mixed_seine","mixed","seine","Halibut Nose",2022-07-26,207,55.216791,-132.969439,2022
"8550","HALI_A_2022","Brachyistius frenatus",0,"HALI_A_2022","mixed_seine","mixed","seine","Halibut Nose",2022-07-26,207,55.216791,-132.969439,2022
"8551","HALI_A_2022","Chitonotus pugetensis",0,"HALI_A_2022","mixed_seine","mixed","seine","Halibut Nose",2022-07-26,207,55.216791,-132.969439,2022
"8552","HALI_A_2022","Citharichthys sordidus",0,"HALI_A_2022","mixed_seine","mixed","seine","Halibut Nose",2022-07-26,207,55.216791,-132.969439,2022
"8553","HALI_A_2022","Citharichthys stigmaeus",0.00180831826401447,"HALI_A_2022","mixed_seine","mixed","seine","Halibut Nose",2022-07-26,207,55.216791,-132.969439,2022
"8554","HALI_A_2022","Clinocottus acuticeps",0,"HALI_A_2022","mixed_seine","mixed","seine","Halibut Nose",2022-07-26,207,55.216791,-132.969439,2022
"8555","HALI_A_2022","Clinocottus embryum",0,"HALI_A_2022","mixed_seine","mixed","seine","Halibut Nose",2022-07-26,207,55.216791,-132.969439,2022
"8556","HALI_A_2022","Clupea pallasii",0,"HALI_A_2022","mixed_seine","mixed","seine","Halibut Nose",2022-07-26,207,55.216791,-132.969439,2022
"8557","HALI_A_2022","Cottus",0,"HALI_A_2022","mixed_seine","mixed","seine","Halibut Nose",2022-07-26,207,55.216791,-132.969439,2022
"8558","HALI_A_2022","Cottus_Leptocottus",0.00180831826401447,"HALI_A_2022","mixed_seine","mixed","seine","Halibut Nose",2022-07-26,207,55.216791,-132.969439,2022
"8559","HALI_A_2022","Cryptacanthodes giganteus",0,"HALI_A_2022","mixed_seine","mixed","seine","Halibut Nose",2022-07-26,207,55.216791,-132.969439,2022
"8560","HALI_A_2022","Cymatogaster aggregata",0.0831826401446655,"HALI_A_2022","mixed_seine","mixed","seine","Halibut Nose",2022-07-26,207,55.216791,-132.969439,2022
"8561","HALI_A_2022","Embiotoca lateralis",0,"HALI_A_2022","mixed_seine","mixed","seine","Halibut Nose",2022-07-26,207,55.216791,-132.969439,2022
"8562","HALI_A_2022","Enophrys bison",0.00361663652802893,"HALI_A_2022","mixed_seine","mixed","seine","Halibut Nose",2022-07-26,207,55.216791,-132.969439,2022
"8563","HALI_A_2022","Gadus",0,"HALI_A_2022","mixed_seine","mixed","seine","Halibut Nose",2022-07-26,207,55.216791,-132.969439,2022
"8564","HALI_A_2022","Gasterosteus aculeatus",0.0343580470162749,"HALI_A_2022","mixed_seine","mixed","seine","Halibut Nose",2022-07-26,207,55.216791,-132.969439,2022
"8565","HALI_A_2022","Gobiesox maeandricus",0,"HALI_A_2022","mixed_seine","mixed","seine","Halibut Nose",2022-07-26,207,55.216791,-132.969439,2022
"8566","HALI_A_2022","Hemilepidotus spp.",0,"HALI_A_2022","mixed_seine","mixed","seine","Halibut Nose",2022-07-26,207,55.216791,-132.969439,2022
"8567","HALI_A_2022","Hexagrammos",0.0054249547920434,"HALI_A_2022","mixed_seine","mixed","seine","Halibut Nose",2022-07-26,207,55.216791,-132.969439,2022
"8568","HALI_A_2022","Hexagrammos decagrammus",0,"HALI_A_2022","mixed_seine","mixed","seine","Halibut Nose",2022-07-26,207,55.216791,-132.969439,2022
"8569","HALI_A_2022","Hippoglossus stenolepis",0,"HALI_A_2022","mixed_seine","mixed","seine","Halibut Nose",2022-07-26,207,55.216791,-132.969439,2022
"8570","HALI_A_2022","Hypomesus",0,"HALI_A_2022","mixed_seine","mixed","seine","Halibut Nose",2022-07-26,207,55.216791,-132.969439,2022
"8571","HALI_A_2022","Lepidogobius lepidus",0,"HALI_A_2022","mixed_seine","mixed","seine","Halibut Nose",2022-07-26,207,55.216791,-132.969439,2022
"8572","HALI_A_2022","Lepidopsetta",0,"HALI_A_2022","mixed_seine","mixed","seine","Halibut Nose",2022-07-26,207,55.216791,-132.969439,2022
"8573","HALI_A_2022","Liparis mucosus",0,"HALI_A_2022","mixed_seine","mixed","seine","Halibut Nose",2022-07-26,207,55.216791,-132.969439,2022
"8574","HALI_A_2022","Lumpenus sagitta",0.292947558770344,"HALI_A_2022","mixed_seine","mixed","seine","Halibut Nose",2022-07-26,207,55.216791,-132.969439,2022
"8575","HALI_A_2022","Microgadus proximus",0,"HALI_A_2022","mixed_seine","mixed","seine","Halibut Nose",2022-07-26,207,55.216791,-132.969439,2022
"8576","HALI_A_2022","Myoxocephalus",0.00361663652802893,"HALI_A_2022","mixed_seine","mixed","seine","Halibut Nose",2022-07-26,207,55.216791,-132.969439,2022
"8577","HALI_A_2022","Nautichthys oculofasciatus",0.00180831826401447,"HALI_A_2022","mixed_seine","mixed","seine","Halibut Nose",2022-07-26,207,55.216791,-132.969439,2022
"8578","HALI_A_2022","Oligocottus maculosus",0,"HALI_A_2022","mixed_seine","mixed","seine","Halibut Nose",2022-07-26,207,55.216791,-132.969439,2022
"8579","HALI_A_2022","Oligocottus snyderi",0,"HALI_A_2022","mixed_seine","mixed","seine","Halibut Nose",2022-07-26,207,55.216791,-132.969439,2022
"8580","HALI_A_2022","Oncorhynchus",0,"HALI_A_2022","mixed_seine","mixed","seine","Halibut Nose",2022-07-26,207,55.216791,-132.969439,2022
"8581","HALI_A_2022","Oncorhynchus clarkii",0,"HALI_A_2022","mixed_seine","mixed","seine","Halibut Nose",2022-07-26,207,55.216791,-132.969439,2022
"8582","HALI_A_2022","Oncorhynchus tshawytscha",0,"HALI_A_2022","mixed_seine","mixed","seine","Halibut Nose",2022-07-26,207,55.216791,-132.969439,2022
"8583","HALI_A_2022","Ophiodon elongatus",0.00180831826401447,"HALI_A_2022","mixed_seine","mixed","seine","Halibut Nose",2022-07-26,207,55.216791,-132.969439,2022
"8584","HALI_A_2022","Oxylebius pictus",0.00180831826401447,"HALI_A_2022","mixed_seine","mixed","seine","Halibut Nose",2022-07-26,207,55.216791,-132.969439,2022
"8585","HALI_A_2022","Pholis laeta",0.130198915009042,"HALI_A_2022","mixed_seine","mixed","seine","Halibut Nose",2022-07-26,207,55.216791,-132.969439,2022
"8586","HALI_A_2022","Phytichthys chirus",0,"HALI_A_2022","mixed_seine","mixed","seine","Halibut Nose",2022-07-26,207,55.216791,-132.969439,2022
"8587","HALI_A_2022","Pleuronectidae 1",0,"HALI_A_2022","mixed_seine","mixed","seine","Halibut Nose",2022-07-26,207,55.216791,-132.969439,2022
"8588","HALI_A_2022","Pleuronectidae 2",0,"HALI_A_2022","mixed_seine","mixed","seine","Halibut Nose",2022-07-26,207,55.216791,-132.969439,2022
"8589","HALI_A_2022","Pleuronectidae 3",0,"HALI_A_2022","mixed_seine","mixed","seine","Halibut Nose",2022-07-26,207,55.216791,-132.969439,2022
"8590","HALI_A_2022","Pleuronichthys coenosus",0,"HALI_A_2022","mixed_seine","mixed","seine","Halibut Nose",2022-07-26,207,55.216791,-132.969439,2022
"8591","HALI_A_2022","Podothecus accipenserinus",0,"HALI_A_2022","mixed_seine","mixed","seine","Halibut Nose",2022-07-26,207,55.216791,-132.969439,2022
"8592","HALI_A_2022","Rhamphocottus richardsonii",0,"HALI_A_2022","mixed_seine","mixed","seine","Halibut Nose",2022-07-26,207,55.216791,-132.969439,2022
"8593","HALI_A_2022","Rhinogobiops nicholsii",0,"HALI_A_2022","mixed_seine","mixed","seine","Halibut Nose",2022-07-26,207,55.216791,-132.969439,2022
"8594","HALI_A_2022","Ronquilus jordani",0,"HALI_A_2022","mixed_seine","mixed","seine","Halibut Nose",2022-07-26,207,55.216791,-132.969439,2022
"8595","HALI_A_2022","Salvelinus",0,"HALI_A_2022","mixed_seine","mixed","seine","Halibut Nose",2022-07-26,207,55.216791,-132.969439,2022
"8596","HALI_A_2022","Scorpaenichthys marmoratus",0,"HALI_A_2022","mixed_seine","mixed","seine","Halibut Nose",2022-07-26,207,55.216791,-132.969439,2022
"8597","HALI_A_2022","Sebastes 1",0,"HALI_A_2022","mixed_seine","mixed","seine","Halibut Nose",2022-07-26,207,55.216791,-132.969439,2022
"8598","HALI_A_2022","Sebastes 2",0,"HALI_A_2022","mixed_seine","mixed","seine","Halibut Nose",2022-07-26,207,55.216791,-132.969439,2022
"8599","HALI_A_2022","Sebastes 3",0,"HALI_A_2022","mixed_seine","mixed","seine","Halibut Nose",2022-07-26,207,55.216791,-132.969439,2022
"8600","HALI_A_2022","Sebastolobus",0,"HALI_A_2022","mixed_seine","mixed","seine","Halibut Nose",2022-07-26,207,55.216791,-132.969439,2022
"8601","HALI_A_2022","Stichaeidae",0,"HALI_A_2022","mixed_seine","mixed","seine","Halibut Nose",2022-07-26,207,55.216791,-132.969439,2022
"8602","HALI_A_2022","Stichaeus punctatus",0,"HALI_A_2022","mixed_seine","mixed","seine","Halibut Nose",2022-07-26,207,55.216791,-132.969439,2022
"8603","HALI_A_2022","Synchirus gilli",0,"HALI_A_2022","mixed_seine","mixed","seine","Halibut Nose",2022-07-26,207,55.216791,-132.969439,2022
"8604","HALI_A_2022","Syngnathus leptorhynchus",0.16998191681736,"HALI_A_2022","mixed_seine","mixed","seine","Halibut Nose",2022-07-26,207,55.216791,-132.969439,2022
"8605","HALI_A_2022","Xiphister",0,"HALI_A_2022","mixed_seine","mixed","seine","Halibut Nose",2022-07-26,207,55.216791,-132.969439,2022
"8606","HALI_A_2022","Zaprora silenus",0,"HALI_A_2022","mixed_seine","mixed","seine","Halibut Nose",2022-07-26,207,55.216791,-132.969439,2022
"8607","HALI_A_2022","Mallotus villosus",0,"HALI_A_2022","mixed_seine","mixed","seine","Halibut Nose",2022-07-26,207,55.216791,-132.969439,2022
"8608","HALI_A_2022","Pallasina barbata",0.00180831826401447,"HALI_A_2022","mixed_seine","mixed","seine","Halibut Nose",2022-07-26,207,55.216791,-132.969439,2022
"8609","HALI_A_2022","Trichodon trichodon",0,"HALI_A_2022","mixed_seine","mixed","seine","Halibut Nose",2022-07-26,207,55.216791,-132.969439,2022
"8610","HALI_A_2022","Enophrys lucasi",0,"HALI_A_2022","mixed_seine","mixed","seine","Halibut Nose",2022-07-26,207,55.216791,-132.969439,2022
"8611","HARM_A_2022","Agonopsis vulsa",0,"HARM_A_2022","mixed_seine","mixed","seine","Harmony island",2022-07-01,182,55.719394,-133.40571,2022
"8612","HARM_A_2022","Ammodytes personatus",0.00757575757575758,"HARM_A_2022","mixed_seine","mixed","seine","Harmony island",2022-07-01,182,55.719394,-133.40571,2022
"8613","HARM_A_2022","Anoplarchus",0,"HARM_A_2022","mixed_seine","mixed","seine","Harmony island",2022-07-01,182,55.719394,-133.40571,2022
"8614","HARM_A_2022","Anoplopoma fimbria",0,"HARM_A_2022","mixed_seine","mixed","seine","Harmony island",2022-07-01,182,55.719394,-133.40571,2022
"8615","HARM_A_2022","Apodichthys flavidus",0,"HARM_A_2022","mixed_seine","mixed","seine","Harmony island",2022-07-01,182,55.719394,-133.40571,2022
"8616","HARM_A_2022","Artedius spp.",0.136363636363636,"HARM_A_2022","mixed_seine","mixed","seine","Harmony island",2022-07-01,182,55.719394,-133.40571,2022
"8617","HARM_A_2022","Aulorhynchus flavidus",0.0416666666666667,"HARM_A_2022","mixed_seine","mixed","seine","Harmony island",2022-07-01,182,55.719394,-133.40571,2022
"8618","HARM_A_2022","Blepsias bilobus",0,"HARM_A_2022","mixed_seine","mixed","seine","Harmony island",2022-07-01,182,55.719394,-133.40571,2022
"8619","HARM_A_2022","Blepsias cirrhosus",0.00378787878787879,"HARM_A_2022","mixed_seine","mixed","seine","Harmony island",2022-07-01,182,55.719394,-133.40571,2022
"8620","HARM_A_2022","Brachyistius frenatus",0,"HARM_A_2022","mixed_seine","mixed","seine","Harmony island",2022-07-01,182,55.719394,-133.40571,2022
"8621","HARM_A_2022","Chitonotus pugetensis",0,"HARM_A_2022","mixed_seine","mixed","seine","Harmony island",2022-07-01,182,55.719394,-133.40571,2022
"8622","HARM_A_2022","Citharichthys sordidus",0.00189393939393939,"HARM_A_2022","mixed_seine","mixed","seine","Harmony island",2022-07-01,182,55.719394,-133.40571,2022
"8623","HARM_A_2022","Citharichthys stigmaeus",0,"HARM_A_2022","mixed_seine","mixed","seine","Harmony island",2022-07-01,182,55.719394,-133.40571,2022
"8624","HARM_A_2022","Clinocottus acuticeps",0,"HARM_A_2022","mixed_seine","mixed","seine","Harmony island",2022-07-01,182,55.719394,-133.40571,2022
"8625","HARM_A_2022","Clinocottus embryum",0,"HARM_A_2022","mixed_seine","mixed","seine","Harmony island",2022-07-01,182,55.719394,-133.40571,2022
"8626","HARM_A_2022","Clupea pallasii",0,"HARM_A_2022","mixed_seine","mixed","seine","Harmony island",2022-07-01,182,55.719394,-133.40571,2022
"8627","HARM_A_2022","Cottus",0,"HARM_A_2022","mixed_seine","mixed","seine","Harmony island",2022-07-01,182,55.719394,-133.40571,2022
"8628","HARM_A_2022","Cottus_Leptocottus",0,"HARM_A_2022","mixed_seine","mixed","seine","Harmony island",2022-07-01,182,55.719394,-133.40571,2022
"8629","HARM_A_2022","Cryptacanthodes giganteus",0,"HARM_A_2022","mixed_seine","mixed","seine","Harmony island",2022-07-01,182,55.719394,-133.40571,2022
"8630","HARM_A_2022","Cymatogaster aggregata",0,"HARM_A_2022","mixed_seine","mixed","seine","Harmony island",2022-07-01,182,55.719394,-133.40571,2022
"8631","HARM_A_2022","Embiotoca lateralis",0,"HARM_A_2022","mixed_seine","mixed","seine","Harmony island",2022-07-01,182,55.719394,-133.40571,2022
"8632","HARM_A_2022","Enophrys bison",0.00378787878787879,"HARM_A_2022","mixed_seine","mixed","seine","Harmony island",2022-07-01,182,55.719394,-133.40571,2022
"8633","HARM_A_2022","Gadus",0.0492424242424242,"HARM_A_2022","mixed_seine","mixed","seine","Harmony island",2022-07-01,182,55.719394,-133.40571,2022
"8634","HARM_A_2022","Gasterosteus aculeatus",0.0113636363636364,"HARM_A_2022","mixed_seine","mixed","seine","Harmony island",2022-07-01,182,55.719394,-133.40571,2022
"8635","HARM_A_2022","Gobiesox maeandricus",0,"HARM_A_2022","mixed_seine","mixed","seine","Harmony island",2022-07-01,182,55.719394,-133.40571,2022
"8636","HARM_A_2022","Hemilepidotus spp.",0.00189393939393939,"HARM_A_2022","mixed_seine","mixed","seine","Harmony island",2022-07-01,182,55.719394,-133.40571,2022
"8637","HARM_A_2022","Hexagrammos",0.071969696969697,"HARM_A_2022","mixed_seine","mixed","seine","Harmony island",2022-07-01,182,55.719394,-133.40571,2022
"8638","HARM_A_2022","Hexagrammos decagrammus",0.00189393939393939,"HARM_A_2022","mixed_seine","mixed","seine","Harmony island",2022-07-01,182,55.719394,-133.40571,2022
"8639","HARM_A_2022","Hippoglossus stenolepis",0,"HARM_A_2022","mixed_seine","mixed","seine","Harmony island",2022-07-01,182,55.719394,-133.40571,2022
"8640","HARM_A_2022","Hypomesus",0,"HARM_A_2022","mixed_seine","mixed","seine","Harmony island",2022-07-01,182,55.719394,-133.40571,2022
"8641","HARM_A_2022","Lepidogobius lepidus",0,"HARM_A_2022","mixed_seine","mixed","seine","Harmony island",2022-07-01,182,55.719394,-133.40571,2022
"8642","HARM_A_2022","Lepidopsetta",0,"HARM_A_2022","mixed_seine","mixed","seine","Harmony island",2022-07-01,182,55.719394,-133.40571,2022
"8643","HARM_A_2022","Liparis mucosus",0,"HARM_A_2022","mixed_seine","mixed","seine","Harmony island",2022-07-01,182,55.719394,-133.40571,2022
"8644","HARM_A_2022","Lumpenus sagitta",0.0151515151515152,"HARM_A_2022","mixed_seine","mixed","seine","Harmony island",2022-07-01,182,55.719394,-133.40571,2022
"8645","HARM_A_2022","Microgadus proximus",0,"HARM_A_2022","mixed_seine","mixed","seine","Harmony island",2022-07-01,182,55.719394,-133.40571,2022
"8646","HARM_A_2022","Myoxocephalus",0,"HARM_A_2022","mixed_seine","mixed","seine","Harmony island",2022-07-01,182,55.719394,-133.40571,2022
"8647","HARM_A_2022","Nautichthys oculofasciatus",0,"HARM_A_2022","mixed_seine","mixed","seine","Harmony island",2022-07-01,182,55.719394,-133.40571,2022
"8648","HARM_A_2022","Oligocottus maculosus",0,"HARM_A_2022","mixed_seine","mixed","seine","Harmony island",2022-07-01,182,55.719394,-133.40571,2022
"8649","HARM_A_2022","Oligocottus snyderi",0,"HARM_A_2022","mixed_seine","mixed","seine","Harmony island",2022-07-01,182,55.719394,-133.40571,2022
"8650","HARM_A_2022","Oncorhynchus",0.00189393939393939,"HARM_A_2022","mixed_seine","mixed","seine","Harmony island",2022-07-01,182,55.719394,-133.40571,2022
"8651","HARM_A_2022","Oncorhynchus clarkii",0,"HARM_A_2022","mixed_seine","mixed","seine","Harmony island",2022-07-01,182,55.719394,-133.40571,2022
"8652","HARM_A_2022","Oncorhynchus tshawytscha",0,"HARM_A_2022","mixed_seine","mixed","seine","Harmony island",2022-07-01,182,55.719394,-133.40571,2022
"8653","HARM_A_2022","Ophiodon elongatus",0.202651515151515,"HARM_A_2022","mixed_seine","mixed","seine","Harmony island",2022-07-01,182,55.719394,-133.40571,2022
"8654","HARM_A_2022","Oxylebius pictus",0,"HARM_A_2022","mixed_seine","mixed","seine","Harmony island",2022-07-01,182,55.719394,-133.40571,2022
"8655","HARM_A_2022","Pholis laeta",0.335227272727273,"HARM_A_2022","mixed_seine","mixed","seine","Harmony island",2022-07-01,182,55.719394,-133.40571,2022
"8656","HARM_A_2022","Phytichthys chirus",0,"HARM_A_2022","mixed_seine","mixed","seine","Harmony island",2022-07-01,182,55.719394,-133.40571,2022
"8657","HARM_A_2022","Pleuronectidae 1",0,"HARM_A_2022","mixed_seine","mixed","seine","Harmony island",2022-07-01,182,55.719394,-133.40571,2022
"8658","HARM_A_2022","Pleuronectidae 2",0,"HARM_A_2022","mixed_seine","mixed","seine","Harmony island",2022-07-01,182,55.719394,-133.40571,2022
"8659","HARM_A_2022","Pleuronectidae 3",0,"HARM_A_2022","mixed_seine","mixed","seine","Harmony island",2022-07-01,182,55.719394,-133.40571,2022
"8660","HARM_A_2022","Pleuronichthys coenosus",0,"HARM_A_2022","mixed_seine","mixed","seine","Harmony island",2022-07-01,182,55.719394,-133.40571,2022
"8661","HARM_A_2022","Podothecus accipenserinus",0,"HARM_A_2022","mixed_seine","mixed","seine","Harmony island",2022-07-01,182,55.719394,-133.40571,2022
"8662","HARM_A_2022","Rhamphocottus richardsonii",0,"HARM_A_2022","mixed_seine","mixed","seine","Harmony island",2022-07-01,182,55.719394,-133.40571,2022
"8663","HARM_A_2022","Rhinogobiops nicholsii",0,"HARM_A_2022","mixed_seine","mixed","seine","Harmony island",2022-07-01,182,55.719394,-133.40571,2022
"8664","HARM_A_2022","Ronquilus jordani",0,"HARM_A_2022","mixed_seine","mixed","seine","Harmony island",2022-07-01,182,55.719394,-133.40571,2022
"8665","HARM_A_2022","Salvelinus",0,"HARM_A_2022","mixed_seine","mixed","seine","Harmony island",2022-07-01,182,55.719394,-133.40571,2022
"8666","HARM_A_2022","Scorpaenichthys marmoratus",0,"HARM_A_2022","mixed_seine","mixed","seine","Harmony island",2022-07-01,182,55.719394,-133.40571,2022
"8667","HARM_A_2022","Sebastes 1",0.0170454545454545,"HARM_A_2022","mixed_seine","mixed","seine","Harmony island",2022-07-01,182,55.719394,-133.40571,2022
"8668","HARM_A_2022","Sebastes 2",0,"HARM_A_2022","mixed_seine","mixed","seine","Harmony island",2022-07-01,182,55.719394,-133.40571,2022
"8669","HARM_A_2022","Sebastes 3",0,"HARM_A_2022","mixed_seine","mixed","seine","Harmony island",2022-07-01,182,55.719394,-133.40571,2022
"8670","HARM_A_2022","Sebastolobus",0,"HARM_A_2022","mixed_seine","mixed","seine","Harmony island",2022-07-01,182,55.719394,-133.40571,2022
"8671","HARM_A_2022","Stichaeidae",0,"HARM_A_2022","mixed_seine","mixed","seine","Harmony island",2022-07-01,182,55.719394,-133.40571,2022
"8672","HARM_A_2022","Stichaeus punctatus",0.00189393939393939,"HARM_A_2022","mixed_seine","mixed","seine","Harmony island",2022-07-01,182,55.719394,-133.40571,2022
"8673","HARM_A_2022","Synchirus gilli",0,"HARM_A_2022","mixed_seine","mixed","seine","Harmony island",2022-07-01,182,55.719394,-133.40571,2022
"8674","HARM_A_2022","Syngnathus leptorhynchus",0.0946969696969697,"HARM_A_2022","mixed_seine","mixed","seine","Harmony island",2022-07-01,182,55.719394,-133.40571,2022
"8675","HARM_A_2022","Xiphister",0,"HARM_A_2022","mixed_seine","mixed","seine","Harmony island",2022-07-01,182,55.719394,-133.40571,2022
"8676","HARM_A_2022","Zaprora silenus",0,"HARM_A_2022","mixed_seine","mixed","seine","Harmony island",2022-07-01,182,55.719394,-133.40571,2022
"8677","HARM_A_2022","Mallotus villosus",0,"HARM_A_2022","mixed_seine","mixed","seine","Harmony island",2022-07-01,182,55.719394,-133.40571,2022
"8678","HARM_A_2022","Pallasina barbata",0,"HARM_A_2022","mixed_seine","mixed","seine","Harmony island",2022-07-01,182,55.719394,-133.40571,2022
"8679","HARM_A_2022","Trichodon trichodon",0,"HARM_A_2022","mixed_seine","mixed","seine","Harmony island",2022-07-01,182,55.719394,-133.40571,2022
"8680","HARM_A_2022","Enophrys lucasi",0,"HARM_A_2022","mixed_seine","mixed","seine","Harmony island",2022-07-01,182,55.719394,-133.40571,2022
"8681","HUNT_A_2021","Agonopsis vulsa",0,"HUNT_A_2021","eelgrass_seine","eelgrass","seine","Hunter Bay",2021-06-28,179,54.872263,-132.308073,2021
"8682","HUNT_A_2021","Ammodytes personatus",0,"HUNT_A_2021","eelgrass_seine","eelgrass","seine","Hunter Bay",2021-06-28,179,54.872263,-132.308073,2021
"8683","HUNT_A_2021","Anoplarchus",0.00608519269776876,"HUNT_A_2021","eelgrass_seine","eelgrass","seine","Hunter Bay",2021-06-28,179,54.872263,-132.308073,2021
"8684","HUNT_A_2021","Anoplopoma fimbria",0,"HUNT_A_2021","eelgrass_seine","eelgrass","seine","Hunter Bay",2021-06-28,179,54.872263,-132.308073,2021
"8685","HUNT_A_2021","Apodichthys flavidus",0,"HUNT_A_2021","eelgrass_seine","eelgrass","seine","Hunter Bay",2021-06-28,179,54.872263,-132.308073,2021
"8686","HUNT_A_2021","Artedius spp.",0.241379310344828,"HUNT_A_2021","eelgrass_seine","eelgrass","seine","Hunter Bay",2021-06-28,179,54.872263,-132.308073,2021
"8687","HUNT_A_2021","Aulorhynchus flavidus",0,"HUNT_A_2021","eelgrass_seine","eelgrass","seine","Hunter Bay",2021-06-28,179,54.872263,-132.308073,2021
"8688","HUNT_A_2021","Blepsias bilobus",0,"HUNT_A_2021","eelgrass_seine","eelgrass","seine","Hunter Bay",2021-06-28,179,54.872263,-132.308073,2021
"8689","HUNT_A_2021","Blepsias cirrhosus",0,"HUNT_A_2021","eelgrass_seine","eelgrass","seine","Hunter Bay",2021-06-28,179,54.872263,-132.308073,2021
"8690","HUNT_A_2021","Brachyistius frenatus",0,"HUNT_A_2021","eelgrass_seine","eelgrass","seine","Hunter Bay",2021-06-28,179,54.872263,-132.308073,2021
"8691","HUNT_A_2021","Chitonotus pugetensis",0,"HUNT_A_2021","eelgrass_seine","eelgrass","seine","Hunter Bay",2021-06-28,179,54.872263,-132.308073,2021
"8692","HUNT_A_2021","Citharichthys sordidus",0.00202839756592292,"HUNT_A_2021","eelgrass_seine","eelgrass","seine","Hunter Bay",2021-06-28,179,54.872263,-132.308073,2021
"8693","HUNT_A_2021","Citharichthys stigmaeus",0,"HUNT_A_2021","eelgrass_seine","eelgrass","seine","Hunter Bay",2021-06-28,179,54.872263,-132.308073,2021
"8694","HUNT_A_2021","Clinocottus acuticeps",0,"HUNT_A_2021","eelgrass_seine","eelgrass","seine","Hunter Bay",2021-06-28,179,54.872263,-132.308073,2021
"8695","HUNT_A_2021","Clinocottus embryum",0,"HUNT_A_2021","eelgrass_seine","eelgrass","seine","Hunter Bay",2021-06-28,179,54.872263,-132.308073,2021
"8696","HUNT_A_2021","Clupea pallasii",0,"HUNT_A_2021","eelgrass_seine","eelgrass","seine","Hunter Bay",2021-06-28,179,54.872263,-132.308073,2021
"8697","HUNT_A_2021","Cottus",0,"HUNT_A_2021","eelgrass_seine","eelgrass","seine","Hunter Bay",2021-06-28,179,54.872263,-132.308073,2021
"8698","HUNT_A_2021","Cottus_Leptocottus",0.00405679513184584,"HUNT_A_2021","eelgrass_seine","eelgrass","seine","Hunter Bay",2021-06-28,179,54.872263,-132.308073,2021
"8699","HUNT_A_2021","Cryptacanthodes giganteus",0,"HUNT_A_2021","eelgrass_seine","eelgrass","seine","Hunter Bay",2021-06-28,179,54.872263,-132.308073,2021
"8700","HUNT_A_2021","Cymatogaster aggregata",0.0588235294117647,"HUNT_A_2021","eelgrass_seine","eelgrass","seine","Hunter Bay",2021-06-28,179,54.872263,-132.308073,2021
"8701","HUNT_A_2021","Embiotoca lateralis",0,"HUNT_A_2021","eelgrass_seine","eelgrass","seine","Hunter Bay",2021-06-28,179,54.872263,-132.308073,2021
"8702","HUNT_A_2021","Enophrys bison",0,"HUNT_A_2021","eelgrass_seine","eelgrass","seine","Hunter Bay",2021-06-28,179,54.872263,-132.308073,2021
"8703","HUNT_A_2021","Gadus",0,"HUNT_A_2021","eelgrass_seine","eelgrass","seine","Hunter Bay",2021-06-28,179,54.872263,-132.308073,2021
"8704","HUNT_A_2021","Gasterosteus aculeatus",0.00202839756592292,"HUNT_A_2021","eelgrass_seine","eelgrass","seine","Hunter Bay",2021-06-28,179,54.872263,-132.308073,2021
"8705","HUNT_A_2021","Gobiesox maeandricus",0,"HUNT_A_2021","eelgrass_seine","eelgrass","seine","Hunter Bay",2021-06-28,179,54.872263,-132.308073,2021
"8706","HUNT_A_2021","Hemilepidotus spp.",0,"HUNT_A_2021","eelgrass_seine","eelgrass","seine","Hunter Bay",2021-06-28,179,54.872263,-132.308073,2021
"8707","HUNT_A_2021","Hexagrammos",0,"HUNT_A_2021","eelgrass_seine","eelgrass","seine","Hunter Bay",2021-06-28,179,54.872263,-132.308073,2021
"8708","HUNT_A_2021","Hexagrammos decagrammus",0,"HUNT_A_2021","eelgrass_seine","eelgrass","seine","Hunter Bay",2021-06-28,179,54.872263,-132.308073,2021
"8709","HUNT_A_2021","Hippoglossus stenolepis",0,"HUNT_A_2021","eelgrass_seine","eelgrass","seine","Hunter Bay",2021-06-28,179,54.872263,-132.308073,2021
"8710","HUNT_A_2021","Hypomesus",0,"HUNT_A_2021","eelgrass_seine","eelgrass","seine","Hunter Bay",2021-06-28,179,54.872263,-132.308073,2021
"8711","HUNT_A_2021","Lepidogobius lepidus",0,"HUNT_A_2021","eelgrass_seine","eelgrass","seine","Hunter Bay",2021-06-28,179,54.872263,-132.308073,2021
"8712","HUNT_A_2021","Lepidopsetta",0,"HUNT_A_2021","eelgrass_seine","eelgrass","seine","Hunter Bay",2021-06-28,179,54.872263,-132.308073,2021
"8713","HUNT_A_2021","Liparis mucosus",0,"HUNT_A_2021","eelgrass_seine","eelgrass","seine","Hunter Bay",2021-06-28,179,54.872263,-132.308073,2021
